page	title	examples	accepted	rejected	sha256
gram/syntax/svyazislov/primykglagol1.htm	В разговорной речи в роли примыкающего слова выступают также инфинитивные глаголы на -маҡ/-мәк, -маға/-мәгә: күрмәгә матур 'красивый на вид', ҡарамаҡҡа һәйбәт 'хороший на вид' и т. п.	8	5	3	a0e0c63c6c5ad131a7faa889aa4b37cf3da49531680df66da401888d6f352445
gram/syntax/svyazislov/primykglagol2.htm	Примыкающие деепричастия с подчиняющими словами по форме сходны со сложными глаголами, где живые синтаксические связи уже потеряны. Они рассматриваются в разделе «Словообразование», например, алып барыу 'отнести', килә ятыу 'идти', төшөнөп алыу 'понять' и т. п.	6	6	0	22766458fba7ac72bcc08f06f770d5f60f11e41e72c11679a6e691967310f651
gram/syntax/svyazislov/primykimenn.htm	ИМЕННОЕ ПРИМЫКАНИЕ	116	114	2	b6e933c9ec3b124ca4598f369f2291e7a5942b21217055ceab0fc986b0ee4cb0
gram/syntax/svyazislov/primyknarech.htm	НАРЕЧНОЕ ПРИМЫКАНИЕ	67	67	0	83e55abbaf3c6ab25e265b270e1ee9b55d8c6dd8df08a2742577c8dc631ff561
gram/syntax/svyazislov/sochinsvyaz.htm	СОЧИНИТЕЛЬНАЯ СВЯЗЬ	113	112	1	dcf640c7424c93b1b151b0221941c74dbd43962758e2e52be71442a8403bb025
gram/syntax/svyazislov/soglasovanie.htm	СОГЛАСОВАНИЕ	24	24	0	d913e191a28fcb4a660b6e8572be8a0f501a5cfa5fab11024cdb2027434e8f93
gram/syntax/svyazislov/upravchislit.htm	УПРАВЛЕНИЕ ЧИСЛИТЕЛЬНЫХ	36	36	0	3df58e2ef7397a75f07e0f47eeba455b96b895f4dbdf3fff3d457429005da4e1
gram/syntax/svyazislov/upravlenie.htm	УПРАВЛЕНИЕ	0	0	0	f2d275406eb2c9adc323828b9d9d805ec0e60840dd3ccfa3d691b84cc018ec09
gram/syntax/svyazislov/upravmodsl.htm	УПРАВЛЕНИЕ МОДАЛЬНЫХ СЛОВ	18	18	0	381f9c563f24b6b502517246c79bb55c8b522e6e0c2c0be3d974656e659d7f3d
gram/syntax/svyazislov/upravnarech.htm	УПРАВЛЕНИЕ НАРЕЧИЙ	43	43	0	eee8126d6d0ee6873b1bca24d17a461eeed43c82ba0dded1db1446aedf0e0859
gram/syntax/svyazislov/upravprilag.htm	УПРАВЛЕНИЕ ПРИЛАГАТЕЛЬНЫХ	63	63	0	c1c508e4f4c6e7816bd7ee5c45b43312350b274eee4580890c0143de98e9c209
gram/syntax/svyazislov/upravsuchest.htm	УПРАВЛЕНИЕ СУЩЕСТВИТЕЛЬНЫХ	210	210	0	f69a31ceec3b1dd98ac84b37a77a8e31d976c08a74fbd8b7449597898856ef20
gram/syntax/svyazislov/upravsuchest1.htm	А. Н. Баскаков усматривает в подобной связи согласование (Баскаков А. Н. Словосочетание в современном турецком языке. М., 1974). Е. Н. Убрятова, отмечая двусторонний характер отношения между определением и определяемым, считает основным отношение определяемого к определению и выделяет данный вид как особый способ связи слов. (Убрятова Е. И. Исследования по синтаксису якутского языка. М.; Л. 1950).	0	0	0	23fe37485d74def3675a10ec19f45ea20c833260546ff430bb3b950b3d1730d8
gram/syntax/svyazislov/upravsuchest2.htm	В современном башкирском языке функционируют два словосочетания, где и определяющее и определяемое слово имеют аффиксы принадлежности; правда, в определяющем слове этот аффикс может и не быть: көн(ө) буйы 'весь день', төн(ө) буйы 'всю ночь'.	3	3	0	04d19bd8264d53148f2adea2545ef1d0aa2dd7b594fe7e2593f164ef2a9b36f8
gram/syntax/syntax.htm	СИНТАКСИС	0	0	0	0e5f64ef3d3c2d515451f1287933d5452df69821ae8f8986180ed9026461c486
gram/syntax/vvodzam.htm	ВВОДНЫЕ ЗАМЕЧАНИЯ	129	124	5	ac7061614e31a2bb1037a8bf3d49ee92056c5252082c3b23b99179e5551148cf
gram/syntax/vvodzam1.htm	Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974.	0	0	0	2289b5671e73b451338bced8e2060cd99f60461b3ecc070746fd21ab1363b317
gram/syntax/vvodzam2.htm	Проспект «Грамматики современного башкирского литературного языка». Сост. А. А. Юлдашев. Уфа, 1974, с. 84.	0	0	0	f846080a0a72cd012dd9d2fe6b41dabad0a810a145412f163d4d91ef36e1b8f2
gram/syntax/vvodzam3.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 244–259.	0	0	0	335c9eb0a140cf232fd95deab1611c7519ba79fab837945624531f0ac0687e32
gram/syntax/vvodzam4.htm	Виноградов В. В. Основные вопросы синтаксиса предложения. – Вопросы грамматического строя. М., 1955, с. 424 и др.	0	0	0	76f35f13d3eea868d32fb159a12540ba1fa27d052e1a83fef8721d25cd466320
gram/syntax/vvodzam5.htm	Грамматика современного русского литературного языка. М., 1970, с. 652–655.	0	0	0	4f5ca6f4995c74d31f4297279cebc332a5fbe80a9c5fd9ef79aea0d1429d6cb9
gram/syntax/vvodzam6.htm	Юлдашев А. А. Соотношение деепричастных и личных форм глагола в тюркских языках, М., 1977, с. 207–239.	0	0	0	716ee478465dea849dd992ff062061bd0348938c881767e3f83282b7cde6210d
gram/zvuk/farin.htm	ФАРИНГАЛЬНЫЕ	33	33	0	2df90ddb94382f54e29e85686abbb21ee314c26d791b0b67e2c194f0059136e0
gram/zvuk/farin1.htm	В некоторых южных говорах представлен увулярно-ларингальный велярный һ с элементом увулярного х в словах типа tаһхтамал 'полотенце'.	1	0	1	2cff37a339107bbe156a9c0b990be6ae453a7cbfb5302ba5c5b315b0fa349928
gram/zvuk/glpr.htm	ГЛАСНЫЕ ПЕРЕДНЕГО РЯДА	220	172	48	47336dc09b95db59d3cecd999eb0d312c15ceb99ef069eefd76086dde8d78257
gram/zvuk/glpr1.htm	Согласные немыслимы без участия голоса в этих двух фазах своей артикуляции, акустически сводящихся неизбежно к непроизвольному е (в словах с палатальным фонемным строением) или ы (в словах с велярным составом фонем).	0	0	0	238ef3484e0ff41fa416f0e47a50e009173a907f9b8e3c275a33a8b270e95318
gram/zvuk/glpr2.htm	Истоком вторичного е послужили также другие фонетические тенденции и закономерности, например эпентеза при консонантизации конечного ү в именах действия на *-иг > ү (*келиг > килү > килеү 'приходить', *кетгү > китү > китеү 'уходить'); палатализация фонемного состава ряда слов с *ы (*быш- > беш- 'свариться', *бың >мең 'тысяча', *йып >йеп 'нитка', *ыҙ > эҙ 'след') и т. п.	11	4	7	8b277a331fdb0e1e91aea9bfa3537a7045dbdd6e072b681b099359d7929b6473
gram/zvuk/glpr3.htm	Из-за отсутствия убедительных доказательств пока что остается спорным вопрос о первичности или вторичности губных гласных переднего ряда во многих словах типа һөйәк (алт., кирг., тув., хак. сө:йәк) 'кость', үңрәй- (каз. үңерей-, кирг. үңүрей-) 'зиять', бөйөр (туркм. бөвүр) 'почка', һөйәл (кирг. со:л, тат. сөйәл) 'бородавка', һөйә- (тат. сөйә, туркм. сөйе-) 'подпирать, прислонять', өрк- (сюг., аз. диал., тур. диал. өрк-, каз. ерек-) 'испугаться, встрепенуться').	13	7	6	86454fa078313dba484209b532b1b564838840b9cd23cf6f42cc7267716d4101
gram/zvuk/glzr.htm	ГЛАСНЫЕ ЗАДНЕГО РЯДА	119	100	19	47ce30fbac867f3b5d4627cf18147f46c22bcc764a90befa2cc4b9c7f574cc83
gram/zvuk/glzr1.htm	Открытая, но значительно суженная фонема /а/ с гортанной окраской, характерной для казахского, киргизского и некоторых других кыпчакских языков, широко представлена во многих говорах восточного и в отдельных говорах южного диалектов, как это давно отмечено башкирскими диалектологами.	0	0	0	a1508b8bb1c4e4a734272083ff9772d22a67160f90aa822432f32c3847fc7896
gram/zvuk/glzr2.htm	Как известно, любая гласная фонема по мере ее опереднения и сужения приобретает чистое звучание, а при расширении и отодвижении назад – невнятное, нечистое звучание.	0	0	0	a0e95757ae2b5ffbfb3d50eb2b302ce1485eb16747f1efbc97c0b3d4460f8f79
gram/zvuk/glzr3.htm	Представляется весьма спорным вопрос о первичности о в составе многих слов типа һора- 'спросить' (ср. туркм. со:ра-, ДТС сор-); олтан 'подметки, подошва, сырцовая кожа' (ср. каз. олтан, туркм., тур. диал., кбал. олтаң, алт. ылтаң, кум. диал. ортаң); ҡоңғор 'коричневый, соловый' (ср. туркм. ғоңур, як. хоңор); онот- 'забывать' (ср. каз. оныт-, уйг. диал. онут-).	12	5	7	150f0b667b6a5211b147b2f2d65f2812d462bf5dd1e87be8ca20fc97184f4c00
gram/zvuk/gubn.htm	ГУБНЫЕ	153	135	18	52a03ab6abc8592ebddda1ebc05b5e457ff01ee7a8e418126fbeae060612d391
gram/zvuk/gubn1.htm	Переход б в м вызван их максимальной близостью в тюркских языках, где по сути /м/ представляет назализованный вариант /б/, а /б/, напротив, – частный вариант фонемы /м/, что подтверждается множеством лексикализованных случаев их взаимозамены, начиная с древнейших времен (ср. бин/мин 'я' и т. п.).	2	2	0	e796ec7a2dfea97a47d38badc628d58b03cd16e9a4eac6a902fc3ccf8e548e7e
gram/zvuk/gubn2.htm	В соответствии с этой закономерностью конечный п озвончается также и в потоке речи, оказавшись в интервокальном положении перед гласным последующего слова, интонационно объединенного с предыдущим словом: сүб (сүп) үләне 'сорная трава', күб (күп) ине 'было много'. Это явление на стыке сложных слов носит регулярный характер. Соответственно здесь на общих основаниях выделяется озвонченный аллофон фонемы /п/: ашаб (ашап) ал- 'закусить', һатыб (һатып) ал- 'купить'.	10	6	4	fe173a18db17973a92bd1fceecb163654211bf83897d1f6d3068c54ebb94f190
gram/zvuk/izmen.htm	ИЗМЕНЕНИЯ СОГЛАСНЫХ В ПОТОКЕ РЕЧИ АССИМИЛЯЦИЯ	202	130	72	7b765ae69ef935467a6cb83f3098b60e0054a03eb94bf7885de2b302ffd97c60
gram/zvuk/per.htm	ПЕРЕДНЕЯЗЫЧНЫЕ	225	207	18	57366b44d76871b418f06f919cb1f5361e5901b253728c8c9bdadb653d104c9c
gram/zvuk/per1.htm	В нескольких словах баш. с соответствует согласным с, ш и т других тюркских языков: ср. баш. сәс 'волосы', сәс- 'сыпать, сеять' – др.-тюрк, сач, сач-; баш. сис- 'развязать', сөсө 'пресный', сөскөр- 'чихать' – тат. чиш-, төче, төчкер-.	8	4	4	4c91178c806959ac803d4ec5362392725f0e7a8326bffae046c383c3fa8e7cd0
gram/zvuk/slog.htm	СЛОГ И СЛОГОВАЯ СТРУКТУРА СЛОВА	168	121	47	2d114667617bb8f3166cfd5af00b2ffa53e8f39b014b4a4d5ed7b28b67e36552
gram/zvuk/sog.htm	ОБЩАЯ ХАРАКТЕРИСТИКА СОГЛАСНЫХ	151	123	28	06fbb42d5431a5766357400d5228ea1a1845308c3adbe83c812a17e041ad84e1
gram/zvuk/sog1.htm	Это единственная согласная фонема, не имеющая своего буквенного обозначения. В начале слова она передается графемой в, применяемой также и для обозначения русск. в, а в середине и конце слова ее палатальный вариант обозначается буквой ү, велярный – у (ср. ваҡыт 'время', ауыл 'деревня', әүәл 'раньше', уҡыу 'учеба', килеү 'приходить, прибытие'), принятыми для обозначения узких губных гласных.	4	4	0	3073aa00283f0fd75175a83bc0e71cffcc518eed5f667d387bc5f87a1f6bb696
gram/zvuk/sog2.htm	Русск. фонема /щ/, представленная в башкирском языке немногими заимствованиями, обычно замещается баш. ч или удвоенным его вариантом, а русск. /ц/ на почве башкирского языка в анлауте и ауслауте переходит в с, в инлауте же – в бифонемное сочетание тс: щетка > ччотка/чоткы/ччоткы; Щорс > Чорс; цех > сех, цемент > семент, больница > бальнитса/бальнис, гостиница > гастинитса/гастинитсы. Согласные щ и ц по правилам башкирской орфографии и орфоэпии пишутся и произносятся в соответствии с нормами русского языка, однако в устной речи они имеют так много вариантов, что вопрос об их включении в состав регулярных башкирских фонем представляется крайне спорным. Это положение правомерно и относительно гортанного отступа (ь), наблюдаемого только в арабизмах тәьҫир 'влияние', тәьмин ит- 'обеспечивать', -ҡөрьән 'коран', Мәьмүнә – уст. жен. имя, Мөьминә – уст. жен. имя и в отдельных звукоподражаниях типа мәьелдә- 'блеять'. Лишь в перечисленных словах гортанный отступ имеет всенародное освоение. В других арабизмах он не сохранился. К тому же в них по существу мы имеем дело с осложнением конечного гласного /ә, ө/ или сонанта р первого слога слова лишь гортанным отступом-смычкой, не сопровождаемой каким-либо самостоятельным звуком, без нарушения слогоделения, характерного для башкирского языка. Почти таким же гортанным отступом наделен в конце первого слова в арабизмах ҡ: ср. тәҡдим 'предложение', тәҡдир 'судьба, рок'.	20	10	10	727c9ed6c03eee50cd2eb17aa8b4bdf9c88f2bf1b626d38682632167ca23aee4
gram/zvuk/sog3.htm	С точки зрения смыслоразличительной, очевидно, как одна полифонема должны быть квалифицированы образования с многими консонантными аллофонами не только типа /л/ с аллофонами /д/, /т/, /ҙ/ (бала-лар 'дети', мал-дар 'скот', ат-тар 'кони', малай-ҙар 'мальчики'), но и типа /а ~ ә/ с аллофоном /й/ (ала 'берет', килә 'идет', бирмәй 'не дает').	7	7	0	f0181531b0957c301739048af5eacabc30fcb1883d832530d69019e0d9b6f6ab
gram/zvuk/sredneyaz.htm	СРЕДНЕЯЗЫЧНЫЕ	66	51	15	7e7dbe0101e47c5ccc2ae63a12692cbb3f6c51468f781e250501424e9432afbf
gram/zvuk/udar.htm	УДАРЕНИЕ	257	210	47	81b3804592eb1334521d79c065f7b91fc493496d1866a74e73d922b354cc6024
gram/zvuk/udar1.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 40; Киекбаев Ж. Р. Башҡорт әҙәби теленең дөрөҫ әйтелеше. Өфө, 1964, с. 62.	0	0	0	35fbbe37df9ca41f75f43dcf0d3efbf15eeb3b926ccbb36fa00aa4d593c7c5a4
gram/zvuk/udar2.htm	Шараф Г. Сонорная длительность татарских гласных. – Вестник научного общества татароведения. Казань, 1928, № 8, с. 201–227.	0	0	0	ec333b9693eda984b177ab0496a32bbd70ffeed963875076d98dc1382015cdd8
gram/zvuk/udar3.htm	Дмитриев Н. К. Грамматика башкирского языка. М.; Л., 1948, с. 41.	0	0	0	c561b5bc0ea05292ed6338313e0f58bcf6bc1bced28efb50f4b18b593d8ba63e
gram/zvuk/zadneyaz.htm	ЗАДНЕЯЗЫЧНЫЕ	106	90	16	408e4298089e2099f7f95a1464f34a80637d3fac9d7a528a3580cdee4c30a627
gram/zvuk/zv1.html	ОБЩАЯ ХАРАКТЕРИСТИКА ГЛАСНЫХ	84	52	32	9196edc0f667d9923d2980d3875c1509a91e25b4fd0439bbcde02f46612124bc
gram/zvuk/zv11.html	В литературном башкирском языке, кроме того, постепенно осваиваются артикуляционно удобные для башкир русск. /о/ и /э/ в составе заимствований типа кино, орден, эпос, экзамен. Но они, как и остальные русские гласные в заимствованиях, вопреки правилам орфоэпии за редким исключением обычно претерпевают полную фонетическую адаптацию – переходят в соответствующие башкирские исконные гласные: ср.: калхуз, директыр, электер/илектер 'электричество', тирактыр, пуйыз, музыйкы.	11	6	5	cbb06e476b3723db795376e2ce1ab95155772a0025b23225b913f30d917c2537
gram/zvuk/zv2.htm	Шараф Г. Сонорная длительность татарских гласных. – Вестник научного общества татароведения. Казань, 1928, № 8, с. 201, 210, 227.	0	0	0	cf1000a4a57c9616e6e11115d3793fb2b3073dd31b7083e009d758fe28e11e17
gram/zvuk/zv3.htm	Богородицкий В. А. О корневом вокализме и его изменениях в казанско-татарском диалекте. – Там же, с. 113.	0	0	0	a9064ac14d37c711a0e22994890d6ded17f4e406b024d6cb961c4c9421d087c0
gram/zvuk/zv4.htm	Правда, в прикрытых открытых слогах типа ба-ла 'ребенок', ти-шек 'дыра', са-ма 'мера, размер', се-йә 'вишня', сы-бар 'пестрый', ҡо-рал 'оружие', кө-шөл 'ворох, куча' не исключено влияние начального согласного на проявление различительных признаков гласного. Но их можно не брать в расчет, тем более что взаимовлияние смежных согласного и гласного достаточно еще не изучено. Ясно лишь, что на гласный в рамках слога большее влияние оказывает последующий согласный, чем предыдущий.	7	1	6	ab115ca0641a20fb9a60414b1a63938856173f81ef3b56019149a119c4be45b9
gram/zvuk/zv5.htm	Это явление прослеживается также и в некоторых иноязычных заимствованиях (ср. баш. йәрәбә 'жребий', тәкәр 'сахар' и соответственно тат. жирәбә, тикәр; баш., тат. тәрәзә 'окно', баш. сәбәп 'причина', ҡәнәғәт 'удовлетворение'), особенно в диалектах (ср. баш. диал. тәстә 'десяток').	8	3	5	17e4d105e9c3ff7e698e54f5065b9659f5e7d341f9f4d873a2b906dcade2b0a8
gram/zvuk/zvuk.html	ЗВУКОВОЙ СТРОЙ БАШКИРСКОГО ЛИТЕРАТУРНОГО ЯЗЫКА	0	0	0	9b99eea277d9c4b2524396e98093dc198e73cc5aa1c5f26321a9a116f92e250d
